Year,Cause Name,State,Deaths,Age-adjusted Death Rate,State Population,Death Proportion
2016,CLRD,Hawaii,342,17.7,1428105,0.2395
2016,CLRD,Georgia,4805,47.3,10304763,0.4663
2016,CLRD,Florida,11970,38,20629982,0.5802
2016,CLRD,District of Columbia,152,24,686575,0.2214
2016,CLRD,Delaware,544,43.7,949216,0.5731
2016,CLRD,Connecticut,1425,30.5,3578674,0.3982
2016,CLRD,Colorado,2575,46.4,5540921,0.4647
2016,CLRD,California,13710,32.6,39209127,0.3497
2016,CLRD,Arkansas,2169,59.1,2990410,0.7253
2016,CLRD,Arizona,3800,43.5,6945452,0.5471
2016,CLRD,Alaska,238,41.5,741504,0.321
2016,CLRD,Alabama,3326,56.2,4864745,0.6837
2016,Alzheimer's disease,Wyoming,138,21.2,584290,0.2362
2016,Alzheimer's disease,Wisconsin,2256,29.6,5772958,0.3908
2016,Alzheimer's disease,West Virginia,786,31.7,1830929,0.4293
2016,Alzheimer's disease,Washington,3269,40.7,7294680,0.4481
2016,Alzheimer's disease,Virginia,2408,26.8,8410946,0.2863
2016,Alzheimer's disease,Vermont,310,35.8,623644,0.4971
2016,Alzheimer's disease,Utah,904,39.3,3042613,0.2971
2016,Alzheimer's disease,United States,116103,30.3,323071342,0.3594
2016,Alzheimer's disease,Texas,9135,37.8,27937492,0.327
2016,Alzheimer's disease,Tennessee,3250,44.2,6645011,0.4891
2016,Alzheimer's disease,South Dakota,449,37.1,862890,0.5203
2016,Alzheimer's disease,South Carolina,2481,45.3,4958235,0.5004
2016,Alzheimer's disease,Rhode Island,422,26.7,1057063,0.3992
2016,Alzheimer's disease,Pennsylvania,4185,21.7,12783538,0.3274
2016,Alzheimer's disease,Oregon,1786,34.8,4091404,0.4365
2016,Alzheimer's disease,Oklahoma,1590,36.1,3926769,0.4049
2016,Alzheimer's disease,Ohio,5031,33.4,11635003,0.4324
2016,Alzheimer's disease,North Dakota,361,35.3,754353,0.4786
2016,Alzheimer's disease,North Carolina,4153,37.2,10156679,0.4089
2016,Alzheimer's disease,New York,3349,13.1,19641589,0.1705
2016,Alzheimer's disease,New Mexico,583,23.5,2092789,0.2786
2016,Alzheimer's disease,New Jersey,2435,21.1,8874516,0.2744
2016,Alzheimer's disease,New Hampshire,430,24.8,1342373,0.3203
2016,Alzheimer's disease,Nevada,686,24.6,2919772,0.2349
2016,Alzheimer's disease,Nebraska,634,26.2,1905924,0.3326
2016,Alzheimer's disease,Montana,314,22.6,1040863,0.3017
2016,Alzheimer's disease,Missouri,2302,30,6087203,0.3782
2016,Alzheimer's disease,Mississippi,1485,45.8,2988298,0.4969
2016,Alzheimer's disease,Minnesota,2219,31.8,5523409,0.4017
2016,Alzheimer's disease,Michigan,4249,33.6,9951890,0.427
2016,Alzheimer's disease,Massachusetts,1708,18.6,6826022,0.2502
2016,Alzheimer's disease,Maryland,1178,17.4,6004692,0.1962
2016,Alzheimer's disease,Maine,577,29.6,1331370,0.4334
2016,Alzheimer's disease,Louisiana,2195,45,4678215,0.4692
2016,Alzheimer's disease,Kentucky,1728,35.1,4438229,0.3893
2016,Alzheimer's disease,Kansas,855,23.1,2911263,0.2937
2016,Alzheimer's disease,Iowa,1415,31.3,3131785,0.4518
2016,Alzheimer's disease,Indiana,2678,34.9,6633344,0.4037
2016,Alzheimer's disease,Illinois,3877,25.4,12826895,0.3023
2016,Alzheimer's disease,Idaho,607,33.9,1682930,0.3607
2016,Alzheimer's disease,Hawaii,445,20.1,1428105,0.3116
2016,Alzheimer's disease,Georgia,4021,44.8,10304763,0.3902
2016,Alzheimer's disease,Florida,7155,21.5,20629982,0.3468
2016,Alzheimer's disease,District of Columbia,120,18.3,686575,0.1748
2016,Alzheimer's disease,Delaware,329,27.4,949216,0.3466
2016,Alzheimer's disease,Connecticut,1035,20.3,3578674,0.2892
2016,Alzheimer's disease,Colorado,1835,34.7,5540921,0.3312
2016,Alzheimer's disease,California,15570,36.1,39209127,0.3971
2016,Alzheimer's disease,Arkansas,1475,41.3,2990410,0.4932
2016,Alzheimer's disease,Arizona,3082,35.8,6945452,0.4437
2016,Alzheimer's disease,Alaska,111,25.8,741504,0.1497
2016,Alzheimer's disease,Alabama,2507,45,4864745,0.5153
2016,All causes,Wyoming,4722,720.9,584290,8.0816
2016,All causes,Wisconsin,51815,717.9,5772958,8.9755
2016,All causes,West Virginia,22732,943.3,1830929,12.4156
2016,All causes,Washington,54769,672,7294680,7.5081
2016,All causes,Virginia,66473,715.5,8410946,7.9032
2016,All causes,Vermont,5909,712.8,623644,9.475
2016,All causes,Utah,17913,714.7,3042613,5.8874
2016,All causes,United States,2319475,616,323071342,7.1795
2016,All causes,Texas,191966,730.6,27937492,6.8713
2016,All causes,Tennessee,67857,886.3,6645011,10.2117
2016,All causes,South Dakota,7845,719.5,862890,9.0915
2016,All causes,South Carolina,48130,829.8,4958235,9.7071
2016,All causes,Rhode Island,9735,690.1,1057063,9.2095
2016,All causes,Pennsylvania,133040,770.1,12783538,10.4071
2016,All causes,Oregon,35778,705.9,4091404,8.7447
2016,All causes,Oklahoma,39276,888.4,3926769,10.0021
2016,All causes,Ohio,119572,832.3,11635003,10.2769
2016,All causes,North Dakota,6242,688.4,754353,8.2746
2016,All causes,North Carolina,90465,782.4,10156679,8.9069
2016,All causes,New York,154358,640.7,19641589,7.8587
2016,All causes,New Mexico,18365,753.4,2092789,8.7754
2016,All causes,New Jersey,73155,668.5,8874516,8.2433
2016,All causes,New Hampshire,12203,721.5,1342373,9.0906
2016,All causes,Nevada,23902,762.6,2919772,8.1863
2016,All causes,Nebraska,16217,707,1905924,8.5087
2016,All causes,Montana,9905,743.2,1040863,9.5161
2016,All causes,Missouri,59873,808.2,6087203,9.8359
2016,All causes,Mississippi,31741,948.9,2988298,10.6218
2016,All causes,Minnesota,43078,648.1,5523409,7.7992
2016,All causes,Michigan,96231,785.4,9951890,9.6696
2016,All causes,Massachusetts,56961,669,6826022,8.3447
2016,All causes,Maryland,48824,717.6,6004692,8.131
2016,All causes,Maine,14182,759,1331370,10.6522
2016,All causes,Louisiana,44306,870.5,4678215,9.4707
2016,All causes,Kentucky,47827,938.4,4438229,10.7761
2016,All causes,Kansas,26245,756.8,2911263,9.015
2016,All causes,Iowa,29538,721.1,3131785,9.4317
2016,All causes,Indiana,63473,835,6633344,9.5688
2016,All causes,Illinois,107020,724.3,12826895,8.3434
2016,All causes,Idaho,13366,725,1682930,7.9421
2016,All causes,Hawaii,10913,572,1428105,7.6416
2016,All causes,Georgia,81428,800.4,10304763,7.902
2016,All causes,Florida,197313,666.6,20629982,9.5644
2016,All causes,District of Columbia,5037,766,686575,7.3364
2016,All causes,Delaware,8874,746.2,949216,9.3488
2016,All causes,Connecticut,30543,654,3578674,8.5347
2016,All causes,Colorado,37530,669.5,5540921,6.7732
2016,All causes,California,262240,616.9,39209127,6.6882
2016,All causes,Arkansas,31756,893.2,2990410,10.6193
2016,All causes,Arizona,56645,675.8,6945452,8.1557
2016,All causes,Alaska,4494,745.6,741504,6.0607
2016,All causes,Alabama,52466,920.4,4864745,10.7849
2015,Unintentional injuries,Wyoming,400,65.8,585668,0.683
2015,Unintentional injuries,Wisconsin,3206,49.3,5761406,0.5565
2015,Unintentional injuries,West Virginia,1516,77.9,1841996,0.823
2015,Unintentional injuries,Washington,3192,41.9,7163543,0.4456
2015,Unintentional injuries,Virginia,3429,39.6,8362907,0.41
2015,Unintentional injuries,Vermont,346,48.4,625197,0.5534
2015,Unintentional injuries,Utah,1223,45.6,2982497,0.4101
2015,Unintentional injuries,United States,146571,43.2,320742673,0.457
2015,Unintentional injuries,Texas,9976,37.4,27486814,0.3629
2015,Unintentional injuries,Tennessee,3873,56.4,6590808,0.5876
2015,Unintentional injuries,South Dakota,469,49.5,853933,0.5492
2015,Unintentional injuries,South Carolina,2737,54,4892253,0.5595
2015,Unintentional injuries,Rhode Island,649,53.1,1056173,0.6145
2015,Unintentional injuries,Pennsylvania,7324,52,12785759,0.5728
2015,Unintentional injuries,Oregon,1999,44.5,4016918,0.4976
2015,Unintentional injuries,Oklahoma,2422,60.1,3909831,0.6195
2015,Unintentional injuries,Ohio,6756,55.9,11617850,0.5815
2015,Unintentional injuries,North Dakota,368,44.1,754022,0.488
2015,Unintentional injuries,North Carolina,4991,47.9,10033079,0.4975
2015,Unintentional injuries,New York,6515,30.2,19661411,0.3314
2015,Unintentional injuries,New Mexico,1430,67.3,2090211,0.6841
2015,Unintentional injuries,New Jersey,3218,33.7,8870869,0.3628
2015,Unintentional injuries,New Hampshire,815,59,1336294,0.6099
2015,Unintentional injuries,Nevada,1340,45.4,2868666,0.4671
2015,Unintentional injuries,Nebraska,799,38.9,1891507,0.4224
2015,Unintentional injuries,Montana,637,56.3,1030503,0.6181
2015,Unintentional injuries,Missouri,3309,50.9,6071745,0.545
2015,Unintentional injuries,Mississippi,1814,59.8,2988693,0.607
2015,Unintentional injuries,Minnesota,2574,42,5482503,0.4695
2015,Unintentional injuries,Michigan,4647,43.9,9932573,0.4679
2015,Unintentional injuries,Massachusetts,3229,44,6795891,0.4751
2015,Unintentional injuries,Maryland,1903,29.7,5986717,0.3179
2015,Unintentional injuries,Maine,802,53.8,1328484,0.6037
2015,Unintentional injuries,Louisiana,2578,54.7,4664851,0.5526
2015,Unintentional injuries,Kentucky,2962,66,4425999,0.6692
2015,Unintentional injuries,Kansas,1475,47.2,2909502,0.507
2015,Unintentional injuries,Iowa,1537,42.1,3121460,0.4924
2015,Unintentional injuries,Indiana,3258,47.7,6608296,0.493
2015,Unintentional injuries,Illinois,4850,35.8,12864342,0.377
2015,Unintentional injuries,Idaho,746,44.7,1651523,0.4517
2015,Unintentional injuries,Hawaii,536,32.2,1422484,0.3768
2015,Unintentional injuries,Georgia,4344,43.2,10181111,0.4267
2015,Unintentional injuries,Florida,10578,46.2,20224249,0.523
2015,Unintentional injuries,District of Columbia,265,40.2,675254,0.3924
2015,Unintentional injuries,Delaware,449,46,941413,0.4769
2015,Unintentional injuries,Connecticut,1799,44.8,3587509,0.5015
2015,Unintentional injuries,Colorado,2725,49.7,5452107,0.4998
2015,Unintentional injuries,California,12544,30.6,38953142,0.322
2015,Unintentional injuries,Arkansas,1538,49.6,2978407,0.5164
2015,Unintentional injuries,Arizona,3539,49.2,6833596,0.5179
2015,Unintentional injuries,Alaska,388,57.9,737547,0.5261
2015,Unintentional injuries,Alabama,2552,50.9,4853160,0.5258
2015,Suicide,Wyoming,157,28,585668,0.2681
2015,Suicide,Wisconsin,877,14.7,5761406,0.1522
2015,Suicide,West Virginia,340,17.4,1841996,0.1846
2015,Suicide,Washington,1137,15.4,7163543,0.1587
2015,Suicide,Virginia,1118,12.7,8362907,0.1337
2015,Suicide,Vermont,103,14.8,625197,0.1647
2015,Suicide,Utah,630,22.4,2982497,0.2112
2015,Suicide,United States,44193,13.3,320742673,0.1378
2015,Suicide,Texas,3403,12.5,27486814,0.1238
2015,Suicide,Tennessee,1068,15.7,6590808,0.162
2015,Suicide,South Dakota,173,20.4,853933,0.2026
2015,Suicide,South Carolina,742,14.8,4892253,0.1517
2015,Suicide,Rhode Island,127,11.2,1056173,0.1202
2015,Suicide,Pennsylvania,1894,14,12785759,0.1481
2015,Suicide,Oregon,762,17.8,4016918,0.1897
2015,Suicide,Oklahoma,790,20.3,3909831,0.2021
2015,Suicide,Ohio,1650,13.9,11617850,0.142
2015,Suicide,North Dakota,124,17.5,754022,0.1645
2015,Suicide,North Carolina,1406,13.4,10033079,0.1401
2015,Suicide,New York,1652,7.8,19661411,0.084
2015,Suicide,New Mexico,500,23.7,2090211,0.2392
2015,Suicide,New Jersey,789,8.3,8870869,0.0889
2015,Suicide,New Hampshire,228,16.5,1336294,0.1706
2015,Suicide,Nevada,558,18.4,2868666,0.1945
2015,Suicide,Nebraska,223,11.7,1891507,0.1179
2015,Suicide,Montana,272,25.3,1030503,0.2639
2015,Suicide,Missouri,1052,17.1,6071745,0.1733
2015,Suicide,Mississippi,431,14,2988693,0.1442
2015,Suicide,Minnesota,730,13.2,5482503,0.1332
2015,Suicide,Michigan,1410,13.8,9932573,0.142
2015,Suicide,Massachusetts,642,8.9,6795891,0.0945
2015,Suicide,Maryland,553,8.8,5986717,0.0924
2015,Suicide,Maine,235,16,1328484,0.1769
2015,Suicide,Louisiana,722,15.2,4664851,0.1548
2015,Suicide,Kentucky,776,17.1,4425999,0.1753
2015,Suicide,Kansas,477,16.3,2909502,0.1639
2015,Suicide,Iowa,433,13.9,3121460,0.1387
2015,Suicide,Indiana,960,14.4,6608296,0.1453
2015,Suicide,Illinois,1363,10.3,12864342,0.106
2015,Suicide,Idaho,359,22.1,1651523,0.2174
2015,Suicide,Hawaii,201,13.5,1422484,0.1413
2015,Suicide,Georgia,1317,12.7,10181111,0.1294
2015,Suicide,Florida,3205,14.4,20224249,0.1585
2015,Suicide,District of Columbia,34,4.9,675254,0.0504
2015,Suicide,Delaware,122,12.6,941413,0.1296
2015,Suicide,Connecticut,384,9.9,3587509,0.107
2015,Suicide,Colorado,1093,19.5,5452107,0.2005
2015,Suicide,California,4167,10.3,38953142,0.107
2015,Suicide,Arkansas,577,19.1,2978407,0.1937
2015,Suicide,Arizona,1276,18.2,6833596,0.1867
2015,Suicide,Alaska,201,26.9,737547,0.2725
2015,Suicide,Alabama,750,14.9,4853160,0.1545
2015,Stroke,Wyoming,198,31.4,585668,0.3381
2015,Stroke,Wisconsin,2618,35.6,5761406,0.4544
2015,Stroke,West Virginia,1079,43.8,1841996,0.5858
2015,Stroke,Washington,2703,34.2,7163543,0.3773
2015,Stroke,Virginia,3393,38,8362907,0.4057
2015,Stroke,Vermont,307,36.4,625197,0.491
2015,Stroke,Utah,888,38.4,2982497,0.2977
2015,Stroke,United States,140323,37.6,320742673,0.4375
2015,Stroke,Texas,10485,42.7,27486814,0.3815
2015,Stroke,Tennessee,3447,46,6590808,0.523
2015,Stroke,South Dakota,383,33.2,853933,0.4485
2015,Stroke,South Carolina,2600,46.7,4892253,0.5315
2015,Stroke,Rhode Island,394,27.1,1056173,0.373
2015,Stroke,Pennsylvania,6987,38.8,12785759,0.5465
2015,Stroke,Oregon,1873,37.5,4016918,0.4663
2015,Stroke,Oklahoma,1881,43,3909831,0.4811
2015,Stroke,Ohio,5945,40.7,11617850,0.5117
2015,Stroke,North Dakota,308,33.4,754022,0.4085
2015,Stroke,North Carolina,5033,44.7,10033079,0.5016
2015,Stroke,New York,6292,26,19661411,0.32
2015,Stroke,New Mexico,786,32.5,2090211,0.376
2015,Stroke,New Jersey,3413,31.1,8870869,0.3847
2015,Stroke,New Hampshire,457,26.9,1336294,0.342
2015,Stroke,Nevada,1078,37,2868666,0.3758
2015,Stroke,Nebraska,776,33.4,1891507,0.4103
2015,Stroke,Montana,458,33.8,1030503,0.4444
2015,Stroke,Missouri,3037,40.8,6071745,0.5002
2015,Stroke,Mississippi,1734,52.6,2988693,0.5802
2015,Stroke,Minnesota,2238,33.5,5482503,0.4082
2015,Stroke,Michigan,4666,37.6,9932573,0.4698
2015,Stroke,Massachusetts,2475,28.4,6795891,0.3642
2015,Stroke,Maryland,2540,37.8,5986717,0.4243
2015,Stroke,Maine,616,32.6,1328484,0.4637
2015,Stroke,Louisiana,2280,46,4664851,0.4888
2015,Stroke,Kentucky,2050,40.8,4425999,0.4632
2015,Stroke,Kansas,1364,38.6,2909502,0.4688
2015,Stroke,Iowa,1418,33.2,3121460,0.4543
2015,Stroke,Indiana,2959,39.1,6608296,0.4478
2015,Stroke,Illinois,5709,38.4,12864342,0.4438
2015,Stroke,Idaho,641,36.3,1651523,0.3881
2015,Stroke,Hawaii,735,38.2,1422484,0.5167
2015,Stroke,Georgia,4335,45.3,10181111,0.4258
2015,Stroke,Florida,11433,37.1,20224249,0.5653
2015,Stroke,District of Columbia,242,38.3,675254,0.3584
2015,Stroke,Delaware,466,39.4,941413,0.495
2015,Stroke,Connecticut,1388,28.5,3587509,0.3869
2015,Stroke,Colorado,1856,34.9,5452107,0.3404
2015,Stroke,California,15065,36.2,38953142,0.3867
2015,Stroke,Arkansas,1653,46.8,2978407,0.555
2015,Stroke,Arizona,2522,30.7,6833596,0.3691
2015,Stroke,Alaska,182,36.8,737547,0.2468
2015,Stroke,Alabama,2937,52.2,4853160,0.6052
2015,Kidney disease,Wyoming,86,13.3,585668,0.1468
2015,Kidney disease,Wisconsin,996,13.7,5761406,0.1729
2015,Kidney disease,West Virginia,510,20.4,1841996,0.2769
2015,Kidney disease,Washington,474,5.9,7163543,0.0662
2015,Kidney disease,Virginia,1470,16.1,8362907,0.1758
2015,Kidney disease,Vermont,39,4.5,625197,0.0624
2015,Kidney disease,Utah,363,15.6,2982497,0.1217
2015,Kidney disease,United States,49959,13.4,320742673,0.1558
2015,Kidney disease,Texas,4052,16.1,27486814,0.1474
2015,Kidney disease,Tennessee,1090,14.4,6590808,0.1654
2015,Kidney disease,South Dakota,79,7.4,853933,0.0925
2015,Kidney disease,South Carolina,886,15.5,4892253,0.1811
2015,Kidney disease,Rhode Island,142,9.8,1056173,0.1344
2015,Kidney disease,Pennsylvania,3021,16.9,12785759,0.2363
2015,Kidney disease,Oregon,409,8.2,4016918,0.1018
2015,Kidney disease,Oklahoma,616,14.2,3909831,0.1576
2015,Kidney disease,Ohio,2100,14.5,11617850,0.1808
2015,Kidney disease,North Dakota,118,12.5,754022,0.1565
2015,Kidney disease,North Carolina,1821,16,10033079,0.1815
2015,Kidney disease,New York,2245,9.3,19661411,0.1142
2015,Kidney disease,New Mexico,316,12.9,2090211,0.1512
2015,Kidney disease,New Jersey,1582,14.4,8870869,0.1783
2015,Kidney disease,New Hampshire,194,11.4,1336294,0.1452
2015,Kidney disease,Nevada,316,10.5,2868666,0.1102
2015,Kidney disease,Nebraska,264,11.2,1891507,0.1396
2015,Kidney disease,Montana,121,9.3,1030503,0.1174
2015,Kidney disease,Missouri,1483,19.9,6071745,0.2442
2015,Kidney disease,Mississippi,731,22,2988693,0.2446
2015,Kidney disease,Minnesota,639,9.7,5482503,0.1166
2015,Kidney disease,Michigan,1921,15.6,9932573,0.1934
2015,Kidney disease,Massachusetts,1228,14.3,6795891,0.1807
2015,Kidney disease,Maryland,834,12.3,5986717,0.1393
2015,Kidney disease,Maine,211,11.4,1328484,0.1588
2015,Kidney disease,Louisiana,1160,23.2,4664851,0.2487
2015,Kidney disease,Kentucky,998,19.7,4425999,0.2255
2015,Kidney disease,Kansas,582,16.8,2909502,0.2
2015,Kidney disease,Iowa,336,8,3121460,0.1076
2015,Kidney disease,Indiana,1450,18.9,6608296,0.2194
2015,Kidney disease,Illinois,2543,17.3,12864342,0.1977
2015,Kidney disease,Idaho,154,8.7,1651523,0.0932
2015,Kidney disease,Hawaii,202,10.8,1422484,0.142
2015,Kidney disease,Georgia,1881,19.2,10181111,0.1848
2015,Kidney disease,Florida,3203,10.8,20224249,0.1584
2015,Kidney disease,District of Columbia,65,9.9,675254,0.0963
2015,Kidney disease,Delaware,174,14.5,941413,0.1848
2015,Kidney disease,Connecticut,584,12.1,3587509,0.1628
2015,Kidney disease,Colorado,458,8.5,5452107,0.084
2015,Kidney disease,California,3557,8.6,38953142,0.0913
2015,Kidney disease,Arkansas,707,19.8,2978407,0.2374
2015,Kidney disease,Arizona,458,5.5,6833596,0.067
2015,Kidney disease,Alaska,50,10,737547,0.0678
2015,Kidney disease,Alabama,1040,18.4,4853160,0.2143
2015,Influenza and pneumonia,Wyoming,99,16,585668,0.169
2015,Influenza and pneumonia,Wisconsin,1052,14.2,5761406,0.1826
2015,Influenza and pneumonia,West Virginia,526,21.2,1841996,0.2856
2015,Influenza and pneumonia,Washington,851,10.7,7163543,0.1188
2015,Influenza and pneumonia,Virginia,1416,15.7,8362907,0.1693
2015,Influenza and pneumonia,Vermont,85,10,625197,0.136
2015,Influenza and pneumonia,Utah,372,15.7,2982497,0.1247
2015,Influenza and pneumonia,United States,57062,15.2,320742673,0.1779
2015,Influenza and pneumonia,Texas,3214,13,27486814,0.1169
2015,Influenza and pneumonia,Tennessee,1723,23.3,6590808,0.2614
2015,Influenza and pneumonia,South Dakota,213,18.2,853933,0.2494
2015,Influenza and pneumonia,South Carolina,848,15.3,4892253,0.1733
2015,Influenza and pneumonia,Rhode Island,246,16.2,1056173,0.2329
2015,Influenza and pneumonia,Pennsylvania,2899,15.9,12785759,0.2267
2015,Influenza and pneumonia,Oregon,453,9,4016918,0.1128
2015,Influenza and pneumonia,Oklahoma,717,16.5,3909831,0.1834
2015,Influenza and pneumonia,Ohio,2445,16.6,11617850,0.2105
2015,Influenza and pneumonia,North Dakota,172,17.7,754022,0.2281
2015,Influenza and pneumonia,North Carolina,2115,18.7,10033079,0.2108
2015,Influenza and pneumonia,New York,4881,20,19661411,0.2483
2015,Influenza and pneumonia,New Mexico,322,13.6,2090211,0.1541
2015,Influenza and pneumonia,New Jersey,1402,12.5,8870869,0.158
2015,Influenza and pneumonia,New Hampshire,275,16.1,1336294,0.2058
2015,Influenza and pneumonia,Nevada,630,21.3,2868666,0.2196
2015,Influenza and pneumonia,Nebraska,397,16.9,1891507,0.2099
2015,Influenza and pneumonia,Montana,183,13.7,1030503,0.1776
2015,Influenza and pneumonia,Missouri,1337,17.9,6071745,0.2202
2015,Influenza and pneumonia,Mississippi,791,24,2988693,0.2647
2015,Influenza and pneumonia,Minnesota,738,10.9,5482503,0.1346
2015,Influenza and pneumonia,Michigan,1894,15.2,9932573,0.1907
2015,Influenza and pneumonia,Massachusetts,1512,17.1,6795891,0.2225
2015,Influenza and pneumonia,Maryland,1176,17.7,5986717,0.1964
2015,Influenza and pneumonia,Maine,333,17.6,1328484,0.2507
2015,Influenza and pneumonia,Louisiana,753,15.3,4664851,0.1614
2015,Influenza and pneumonia,Kentucky,967,19.3,4425999,0.2185
2015,Influenza and pneumonia,Kansas,682,18.9,2909502,0.2344
2015,Influenza and pneumonia,Iowa,618,14.2,3121460,0.198
2015,Influenza and pneumonia,Indiana,1044,13.9,6608296,0.158
2015,Influenza and pneumonia,Illinois,2343,15.7,12864342,0.1821
2015,Influenza and pneumonia,Idaho,218,12.4,1651523,0.132
2015,Influenza and pneumonia,Hawaii,557,27.4,1422484,0.3916
2015,Influenza and pneumonia,Georgia,1467,15.5,10181111,0.1441
2015,Influenza and pneumonia,Florida,2676,8.9,20224249,0.1323
2015,Influenza and pneumonia,District of Columbia,104,16.2,675254,0.154
2015,Influenza and pneumonia,Delaware,189,16.1,941413,0.2008
2015,Influenza and pneumonia,Connecticut,667,13.6,3587509,0.1859
2015,Influenza and pneumonia,Colorado,659,12.3,5452107,0.1209
2015,Influenza and pneumonia,California,6188,14.8,38953142,0.1589
2015,Influenza and pneumonia,Arkansas,700,20,2978407,0.235
2015,Influenza and pneumonia,Arizona,775,9.5,6833596,0.1134
2015,Influenza and pneumonia,Alaska,41,8.4,737547,0.0556
